"facility_id","frs_id","facility_name","city","state","zip_code","address","county_raw","latitude","longitude","naics_code","industry_subparts","industry_sectors","county_clean","year","emissions_mtco2e"
1003847,"110000349784","The Goodyear Tire & Rubber Co, Inc","FAYETTEVILLE","NC","28311","6650 RAMSEY STREET","CUMBERLAND COUNTY",35.17187,-78.86062,326211,"C","Other","CUMBERLAND",2019,45464.48
1003847,"110000349784","The Goodyear Tire & Rubber Co, Inc","FAYETTEVILLE","NC","28311","6650 RAMSEY STREET","CUMBERLAND COUNTY",35.17187,-78.86062,326211,"C","Other","CUMBERLAND",2020,35657.516
1003847,"110000349784","The Goodyear Tire & Rubber Co, Inc","FAYETTEVILLE","NC","28311","6650 RAMSEY STREET","CUMBERLAND COUNTY",35.17187,-78.86062,326211,"C","Other","CUMBERLAND",2021,39529.852
1003847,"110000349784","The Goodyear Tire & Rubber Co, Inc","FAYETTEVILLE","NC","28311","6650 RAMSEY STREET","CUMBERLAND COUNTY",35.17187,-78.86062,326211,"C","Other","CUMBERLAND",2022,39236.852
1003847,"110000349784","The Goodyear Tire & Rubber Co, Inc","FAYETTEVILLE","NC","28311","6650 RAMSEY STREET","CUMBERLAND COUNTY",35.17187,-78.86062,326211,"C","Other","CUMBERLAND",2023,37781.106
1003849,"110064226868","PILKINGTON NORTH AMERICA, INC.","LAURINBURG","NC","28352","13121 ROCKY FORD RD.","SCOTLAND COUNTY",34.748702,-79.405889,327211,"C,N","Minerals","SCOTLAND",2019,250547.212
1003849,"110064226868","PILKINGTON NORTH AMERICA, INC.","LAURINBURG","NC","28352","13121 ROCKY FORD RD.","SCOTLAND COUNTY",34.748702,-79.405889,327211,"C,N","Minerals","SCOTLAND",2020,245583.316
1003849,"110064226868","PILKINGTON NORTH AMERICA, INC.","LAURINBURG","NC","28352","13121 ROCKY FORD RD.","SCOTLAND COUNTY",34.748702,-79.405889,327211,"C,N","Minerals","SCOTLAND",2021,209695.5
1003849,"110064226868","PILKINGTON NORTH AMERICA, INC.","LAURINBURG","NC","28352","13121 ROCKY FORD RD.","SCOTLAND COUNTY",34.748702,-79.405889,327211,"C,N","Minerals","SCOTLAND",2022,235009.652
1003849,"110064226868","PILKINGTON NORTH AMERICA, INC.","LAURINBURG","NC","28352","13121 ROCKY FORD RD.","SCOTLAND COUNTY",34.748702,-79.405889,327211,"C,N","Minerals","SCOTLAND",2023,201177.274
1004062,"110043790216","US MARINE CORPS BASE CAMP LEJEUNE","CAMP LEJEUNE","NC","28547","12 Post Lane","ONSLOW COUNTY",34.670921,-77.348604,928110,"C,HH","Waste","ONSLOW",2019,86379.752
1004062,"110043790216","US MARINE CORPS BASE CAMP LEJEUNE","CAMP LEJEUNE","NC","28547","12 Post Lane","ONSLOW COUNTY",34.670921,-77.348604,928110,"C,HH","Waste","ONSLOW",2020,84041.434
1004062,"110043790216","US MARINE CORPS BASE CAMP LEJEUNE","CAMP LEJEUNE","NC","28547","12 Post Lane","ONSLOW COUNTY",34.670921,-77.348604,928110,"C,HH","Waste","ONSLOW",2021,84837.476
1004062,"110043790216","US MARINE CORPS BASE CAMP LEJEUNE","CAMP LEJEUNE","NC","28547","12 Post Lane","ONSLOW COUNTY",34.670921,-77.348604,928110,"C,HH","Waste","ONSLOW",2022,83966.278
1004062,"110043790216","US MARINE CORPS BASE CAMP LEJEUNE","CAMP LEJEUNE","NC","28547","12 Post Lane","ONSLOW COUNTY",34.670921,-77.348604,928110,"C,HH","Waste","ONSLOW",2023,84379.872
1004118,"110044801159","SAMPSON COUNTY DISPOSAL, LLC","ROSEBORO","NC","28382","7434 ROSEBORO HIGHWAY","SAMPSON COUNTY",34.962065,-78.448345,562212,"HH","Waste","SAMPSON",2019,275454
1004118,"110044801159","SAMPSON COUNTY DISPOSAL, LLC","ROSEBORO","NC","28382","7434 ROSEBORO HIGHWAY","SAMPSON COUNTY",34.962065,-78.448345,562212,"HH","Waste","SAMPSON",2020,204257
1004118,"110044801159","SAMPSON COUNTY DISPOSAL, LLC","ROSEBORO","NC","28382","7434 ROSEBORO HIGHWAY","SAMPSON COUNTY",34.962065,-78.448345,562212,"HH","Waste","SAMPSON",2021,209997.5
1004118,"110044801159","SAMPSON COUNTY DISPOSAL, LLC","ROSEBORO","NC","28382","7434 ROSEBORO HIGHWAY","SAMPSON COUNTY",34.962065,-78.448345,562212,"HH","Waste","SAMPSON",2022,180050
1004118,"110044801159","SAMPSON COUNTY DISPOSAL, LLC","ROSEBORO","NC","28382","7434 ROSEBORO HIGHWAY","SAMPSON COUNTY",34.962065,-78.448345,562212,"HH","Waste","SAMPSON",2023,165069.5
1004136,"110043785909","COVATION BIOMATERIALS KINSTON SITE","Grifton","NC","28530","4693 N. C. HIGHWAY, 11 NORTH","LENOIR COUNTY",35.3306,-77.4772,325211,"C","Other","LENOIR",2019,37290.06
1004136,"110043785909","COVATION BIOMATERIALS KINSTON SITE","Grifton","NC","28530","4693 N. C. HIGHWAY, 11 NORTH","LENOIR COUNTY",35.3306,-77.4772,325211,"C","Other","LENOIR",2020,34256.472
1004136,"110043785909","COVATION BIOMATERIALS KINSTON SITE","Grifton","NC","28530","4693 N. C. HIGHWAY, 11 NORTH","LENOIR COUNTY",35.3306,-77.4772,325211,"C","Other","LENOIR",2021,42689.34
1004136,"110043785909","COVATION BIOMATERIALS KINSTON SITE","Grifton","NC","28530","4693 N. C. HIGHWAY, 11 NORTH","LENOIR COUNTY",35.3306,-77.4772,325211,"C","Other","LENOIR",2022,38857.004
1004136,"110043785909","COVATION BIOMATERIALS KINSTON SITE","Grifton","NC","28530","4693 N. C. HIGHWAY, 11 NORTH","LENOIR COUNTY",35.3306,-77.4772,325211,"C","Other","LENOIR",2023,34955.468
1004178,"110022439798","ALPEK POLYESTER USA, LLC","FAYETTEVILLE","NC","28312","3216 CEDAR CREEK RD","CUMBERLAND COUNTY",34.98305,-78.78722,325211,"C","Other","CUMBERLAND",2019,41059.396
1004178,"110022439798","ALPEK POLYESTER USA, LLC","FAYETTEVILLE","NC","28312","3216 CEDAR CREEK RD","CUMBERLAND COUNTY",34.98305,-78.78722,325211,"C","Other","CUMBERLAND",2020,47904.62
1004178,"110022439798","ALPEK POLYESTER USA, LLC","FAYETTEVILLE","NC","28312","3216 CEDAR CREEK RD","CUMBERLAND COUNTY",34.98305,-78.78722,325211,"C","Other","CUMBERLAND",2021,47400.872
1004178,"110022439798","ALPEK POLYESTER USA, LLC","FAYETTEVILLE","NC","28312","3216 CEDAR CREEK RD","CUMBERLAND COUNTY",34.98305,-78.78722,325211,"C","Other","CUMBERLAND",2022,47560.372
1004178,"110022439798","ALPEK POLYESTER USA, LLC","FAYETTEVILLE","NC","28312","3216 CEDAR CREEK RD","CUMBERLAND COUNTY",34.98305,-78.78722,325211,"C","Other","CUMBERLAND",2023,35596.364
1004204,"110043787015","Davidson County Integrated Solid Waste Management Dept.","Thomasville","NC","27360","1242 Old Highway 29","DAVIDSON COUNTY",35.85308,-80.17695,562212,"HH","Waste","DAVIDSON",2019,54579
1004204,"110043787015","Davidson County Integrated Solid Waste Management Dept.","Thomasville","NC","27360","1242 Old Highway 29","DAVIDSON COUNTY",35.85308,-80.17695,562212,"HH","Waste","DAVIDSON",2020,63312.5
1004204,"110043787015","Davidson County Integrated Solid Waste Management Dept.","Thomasville","NC","27360","1242 Old Highway 29","DAVIDSON COUNTY",35.85308,-80.17695,562212,"HH","Waste","DAVIDSON",2021,62937.75
1004204,"110043787015","Davidson County Integrated Solid Waste Management Dept.","Thomasville","NC","27360","1242 Old Highway 29","DAVIDSON COUNTY",35.85308,-80.17695,562212,"HH","Waste","DAVIDSON",2022,68374.25
1004204,"110043787015","Davidson County Integrated Solid Waste Management Dept.","Thomasville","NC","27360","1242 Old Highway 29","DAVIDSON COUNTY",35.85308,-80.17695,562212,"HH","Waste","DAVIDSON",2023,73681.25
1004219,"110071160134","U S MARINE CORPS CHERRY POINT AIR STATION","CHERRY POINT","NC","28533","Building 4223 Access Rd., PSC Box 8006","CRAVEN COUNTY",34.94,-76.82,928110,"C","Other","CRAVEN",2019,45407.672
1004219,"110071160134","U S MARINE CORPS CHERRY POINT AIR STATION","CHERRY POINT","NC","28533","Building 4223 Access Rd., PSC Box 8006","CRAVEN COUNTY",34.94,-76.82,928110,"C","Other","CRAVEN",2020,41177.36
1004219,"110071160134","U S MARINE CORPS CHERRY POINT AIR STATION","CHERRY POINT","NC","28533","Building 4223 Access Rd., PSC Box 8006","CRAVEN COUNTY",34.94,-76.82,928110,"C","Other","CRAVEN",2021,45819.344
1004219,"110071160134","U S MARINE CORPS CHERRY POINT AIR STATION","CHERRY POINT","NC","28533","Building 4223 Access Rd., PSC Box 8006","CRAVEN COUNTY",34.94,-76.82,928110,"C","Other","CRAVEN",2022,42708.314
1004219,"110071160134","U S MARINE CORPS CHERRY POINT AIR STATION","CHERRY POINT","NC","28533","Building 4223 Access Rd., PSC Box 8006","CRAVEN COUNTY",34.94,-76.82,928110,"C","Other","CRAVEN",2023,39135.338
1004252,"110041518033","JOHNSTON COUNTY MSW LANDFILL","SMITHFIELD","NC","27577","680 COUNTY HOME ROAD","JOHNSTON COUNTY",35.511016,-78.429316,562212,"HH","Waste","JOHNSTON",2019,75290.75
1004252,"110041518033","JOHNSTON COUNTY MSW LANDFILL","SMITHFIELD","NC","27577","680 COUNTY HOME ROAD","JOHNSTON COUNTY",35.511016,-78.429316,562212,"HH","Waste","JOHNSTON",2020,101520.5
1004252,"110041518033","JOHNSTON COUNTY MSW LANDFILL","SMITHFIELD","NC","27577","680 COUNTY HOME ROAD","JOHNSTON COUNTY",35.511016,-78.429316,562212,"HH","Waste","JOHNSTON",2021,104223.25
1004252,"110041518033","JOHNSTON COUNTY MSW LANDFILL","SMITHFIELD","NC","27577","680 COUNTY HOME ROAD","JOHNSTON COUNTY",35.511016,-78.429316,562212,"HH","Waste","JOHNSTON",2022,99816.5
1004252,"110041518033","JOHNSTON COUNTY MSW LANDFILL","SMITHFIELD","NC","27577","680 COUNTY HOME ROAD","JOHNSTON COUNTY",35.511016,-78.429316,562212,"HH","Waste","JOHNSTON",2023,98907.25
1004408,"110043177200","SOUTH WAKE LANDFILL","APEX","NC","27502","6300 OLD SMITHFIELD ROAD","WAKE COUNTY",35.674942,-78.85138,562212,"HH","Waste","WAKE",2019,97738
1004408,"110043177200","SOUTH WAKE LANDFILL","APEX","NC","27502","6300 OLD SMITHFIELD ROAD","WAKE COUNTY",35.674942,-78.85138,562212,"HH","Waste","WAKE",2020,99497.25
1004408,"110043177200","SOUTH WAKE LANDFILL","APEX","NC","27502","6300 OLD SMITHFIELD ROAD","WAKE COUNTY",35.674942,-78.85138,562212,"HH","Waste","WAKE",2021,157525
1004408,"110043177200","SOUTH WAKE LANDFILL","APEX","NC","27502","6300 OLD SMITHFIELD ROAD","WAKE COUNTY",35.674942,-78.85138,562212,"HH","Waste","WAKE",2022,149109
1004408,"110043177200","SOUTH WAKE LANDFILL","APEX","NC","27502","6300 OLD SMITHFIELD ROAD","WAKE COUNTY",35.674942,-78.85138,562212,"HH","Waste","WAKE",2023,81951
1004501,"110006718560","ROCKINGHAM COUNTY LANDFILL","MADISON","NC","27025","281 Shuff Road","ROCKINGHAM COUNTY",36.3647,-79.8422,562212,"HH","Waste","ROCKINGHAM",2019,85296.25
1004501,"110006718560","ROCKINGHAM COUNTY LANDFILL","MADISON","NC","27025","281 Shuff Road","ROCKINGHAM COUNTY",36.3647,-79.8422,562212,"HH","Waste","ROCKINGHAM",2020,61836.5
1004501,"110006718560","ROCKINGHAM COUNTY LANDFILL","MADISON","NC","27025","281 Shuff Road","ROCKINGHAM COUNTY",36.3647,-79.8422,562212,"HH","Waste","ROCKINGHAM",2021,50807.25
1004501,"110006718560","ROCKINGHAM COUNTY LANDFILL","MADISON","NC","27025","281 Shuff Road","ROCKINGHAM COUNTY",36.3647,-79.8422,562212,"HH","Waste","ROCKINGHAM",2022,35723.5
1004501,"110006718560","ROCKINGHAM COUNTY LANDFILL","MADISON","NC","27025","281 Shuff Road","ROCKINGHAM COUNTY",36.3647,-79.8422,562212,"HH","Waste","ROCKINGHAM",2023,45313
1004831,"110009853532","UWHARRIE ENVIRONMENTAL","MOUNT GILEAD","NC","27306","500 LANDFILL ROAD","MONTGOMERY COUNTY",35.3338,-79.96474,562212,"HH","Waste","MONTGOMERY",2019,88312.75
1004831,"110009853532","UWHARRIE ENVIRONMENTAL","MOUNT GILEAD","NC","27306","500 LANDFILL ROAD","MONTGOMERY COUNTY",35.3338,-79.96474,562212,"HH","Waste","MONTGOMERY",2020,87365.25
1004831,"110009853532","UWHARRIE ENVIRONMENTAL","MOUNT GILEAD","NC","27306","500 LANDFILL ROAD","MONTGOMERY COUNTY",35.3338,-79.96474,562212,"HH","Waste","MONTGOMERY",2021,85185.25
1004831,"110009853532","UWHARRIE ENVIRONMENTAL","MOUNT GILEAD","NC","27306","500 LANDFILL ROAD","MONTGOMERY COUNTY",35.3338,-79.96474,562212,"HH","Waste","MONTGOMERY",2022,70112.75
1004831,"110009853532","UWHARRIE ENVIRONMENTAL","MOUNT GILEAD","NC","27306","500 LANDFILL ROAD","MONTGOMERY COUNTY",35.3338,-79.96474,562212,"HH","Waste","MONTGOMERY",2023,69761
1004911,"110000349267","CHARLOTTE PIPE & FOUNDRY CO","CHARLOTTE","NC","28208","1335 S. CLARKSON ST.","MECKLENBURG COUNTY",35.224323,-80.861806,331511,"C","Metals","MECKLENBURG",2019,51051.34
1004911,"110000349267","CHARLOTTE PIPE & FOUNDRY CO","CHARLOTTE","NC","28208","1335 S. CLARKSON ST.","MECKLENBURG COUNTY",35.224323,-80.861806,331511,"C","Metals","MECKLENBURG",2020,48175.928
1004911,"110000349267","CHARLOTTE PIPE & FOUNDRY CO","CHARLOTTE","NC","28208","1335 S. CLARKSON ST.","MECKLENBURG COUNTY",35.224323,-80.861806,331511,"C","Metals","MECKLENBURG",2021,54530.672
1004911,"110000349267","CHARLOTTE PIPE & FOUNDRY CO","CHARLOTTE","NC","28208","1335 S. CLARKSON ST.","MECKLENBURG COUNTY",35.224323,-80.861806,331511,"C","Metals","MECKLENBURG",2022,48321.022
1004911,"110000349267","CHARLOTTE PIPE & FOUNDRY CO","CHARLOTTE","NC","28208","1335 S. CLARKSON ST.","MECKLENBURG COUNTY",35.224323,-80.861806,331511,"C","Metals","MECKLENBURG",2023,32673.27
1005026,"110034163946","Lenoir County Landfill","LaGrange","NC","28551","2949 Hodges Farm Road","LENOIR COUNTY",35.29357,-77.71334,562212,"HH","Waste","LENOIR",2019,26884.5
1005026,"110034163946","Lenoir County Landfill","LaGrange","NC","28551","2949 Hodges Farm Road","LENOIR COUNTY",35.29357,-77.71334,562212,"HH","Waste","LENOIR",2020,25395
1005026,"110034163946","Lenoir County Landfill","LaGrange","NC","28551","2949 Hodges Farm Road","LENOIR COUNTY",35.29357,-77.71334,562212,"HH","Waste","LENOIR",2021,23987.75
1005026,"110034163946","Lenoir County Landfill","LaGrange","NC","28551","2949 Hodges Farm Road","LENOIR COUNTY",35.29357,-77.71334,562212,"HH","Waste","LENOIR",2022,22658.75
1005026,"110034163946","Lenoir County Landfill","LaGrange","NC","28551","2949 Hodges Farm Road","LENOIR COUNTY",35.29357,-77.71334,562212,"HH","Waste","LENOIR",2023,21403.25
1005137,"110056321822","GASTON COUNTY LANDFILL","DALLAS","NC","28034","3155 PHILADELPHIA CHURCH RD","GASTON COUNTY",35.38868,-81.17202,562212,"HH","Waste","GASTON",2019,71643.75
1005137,"110056321822","GASTON COUNTY LANDFILL","DALLAS","NC","28034","3155 PHILADELPHIA CHURCH RD","GASTON COUNTY",35.38868,-81.17202,562212,"HH","Waste","GASTON",2020,68057.25
1005137,"110056321822","GASTON COUNTY LANDFILL","DALLAS","NC","28034","3155 PHILADELPHIA CHURCH RD","GASTON COUNTY",35.38868,-81.17202,562212,"HH","Waste","GASTON",2021,62129.5
1005137,"110056321822","GASTON COUNTY LANDFILL","DALLAS","NC","28034","3155 PHILADELPHIA CHURCH RD","GASTON COUNTY",35.38868,-81.17202,562212,"HH","Waste","GASTON",2022,61837.75
1005137,"110056321822","GASTON COUNTY LANDFILL","DALLAS","NC","28034","3155 PHILADELPHIA CHURCH RD","GASTON COUNTY",35.38868,-81.17202,562212,"HH","Waste","GASTON",2023,57758
1005138,"110043799609","Alamance County Landfill","Graham","NC","27253","2701 Austin Quarter Rd.","ALAMANCE COUNTY",35.9306,-79.2941,562212,"HH","Waste","ALAMANCE",2019,125209.25
1005138,"110043799609","Alamance County Landfill","Graham","NC","27253","2701 Austin Quarter Rd.","ALAMANCE COUNTY",35.9306,-79.2941,562212,"HH","Waste","ALAMANCE",2020,125546.25
1005138,"110043799609","Alamance County Landfill","Graham","NC","27253","2701 Austin Quarter Rd.","ALAMANCE COUNTY",35.9306,-79.2941,562212,"HH","Waste","ALAMANCE",2021,127969
1005138,"110043799609","Alamance County Landfill","Graham","NC","27253","2701 Austin Quarter Rd.","ALAMANCE COUNTY",35.9306,-79.2941,562212,"HH","Waste","ALAMANCE",2022,130863.25
1005138,"110043799609","Alamance County Landfill","Graham","NC","27253","2701 Austin Quarter Rd.","ALAMANCE COUNTY",35.9306,-79.2941,562212,"HH","Waste","ALAMANCE",2023,134681.75
1005274,"110060508909","Wayne County Landfill","Dudley","NC","28333","460B South Landfill Road","WAYNE COUNTY",35.28865,-78.07143,562212,"HH","Waste","WAYNE",2019,44517
1005274,"110060508909","Wayne County Landfill","Dudley","NC","28333","460B South Landfill Road","WAYNE COUNTY",35.28865,-78.07143,562212,"HH","Waste","WAYNE",2020,65855.75
1005274,"110060508909","Wayne County Landfill","Dudley","NC","28333","460B South Landfill Road","WAYNE COUNTY",35.28865,-78.07143,562212,"HH","Waste","WAYNE",2021,61370.25
1005274,"110060508909","Wayne County Landfill","Dudley","NC","28333","460B South Landfill Road","WAYNE COUNTY",35.28865,-78.07143,562212,"HH","Waste","WAYNE",2022,62782
1005274,"110060508909","Wayne County Landfill","Dudley","NC","28333","460B South Landfill Road","WAYNE COUNTY",35.28865,-78.07143,562212,"HH","Waste","WAYNE",2023,12110.25
1005299,"110041040922","CAROLINA STALITE COMPANY","GOLD HILL","NC","28071","16815 OLD BEATTYS FORD RD.","ROWAN COUNTY",35.50767,-80.3297,327992,"C","Minerals","ROWAN",2019,134223.622
1005299,"110041040922","CAROLINA STALITE COMPANY","GOLD HILL","NC","28071","16815 OLD BEATTYS FORD RD.","ROWAN COUNTY",35.50767,-80.3297,327992,"C","Minerals","ROWAN",2020,129808.71
1005299,"110041040922","CAROLINA STALITE COMPANY","GOLD HILL","NC","28071","16815 OLD BEATTYS FORD RD.","ROWAN COUNTY",35.50767,-80.3297,327992,"C","Minerals","ROWAN",2021,113705.214
1005299,"110041040922","CAROLINA STALITE COMPANY","GOLD HILL","NC","28071","16815 OLD BEATTYS FORD RD.","ROWAN COUNTY",35.50767,-80.3297,327992,"C","Minerals","ROWAN",2022,93235.82
1005299,"110041040922","CAROLINA STALITE COMPANY","GOLD HILL","NC","28071","16815 OLD BEATTYS FORD RD.","ROWAN COUNTY",35.50767,-80.3297,327992,"C","Minerals","ROWAN",2023,84771.086
1005354,"110000348749","Carolina Stalite Company","Norwood","NC","28128","12423 Old Aquadale Rd.","STANLY COUNTY",35.229466,-80.243888,327992,"C","Minerals","STANLY",2019,21937.506
1005354,"110000348749","Carolina Stalite Company","Norwood","NC","28128","12423 Old Aquadale Rd.","STANLY COUNTY",35.229466,-80.243888,327992,"C","Minerals","STANLY",2020,20204.618
1005354,"110000348749","Carolina Stalite Company","Norwood","NC","28128","12423 Old Aquadale Rd.","STANLY COUNTY",35.229466,-80.243888,327992,"C","Minerals","STANLY",2021,20046.224
1005354,"110000348749","Carolina Stalite Company","Norwood","NC","28128","12423 Old Aquadale Rd.","STANLY COUNTY",35.229466,-80.243888,327992,"C","Minerals","STANLY",2022,20382.412
1005354,"110000348749","Carolina Stalite Company","Norwood","NC","28128","12423 Old Aquadale Rd.","STANLY COUNTY",35.229466,-80.243888,327992,"C","Minerals","STANLY",2023,19189.362
1005461,"110014008536","LINCOLN COUNTY LANDFILL","CROUSE","NC","28033","5291 CROUSE RD","LINCOLN COUNTY",35.43049,-81.35386,562212,"HH","Waste","LINCOLN",2019,46223.75
1005461,"110014008536","LINCOLN COUNTY LANDFILL","CROUSE","NC","28033","5291 CROUSE RD","LINCOLN COUNTY",35.43049,-81.35386,562212,"HH","Waste","LINCOLN",2020,46836.5
1005461,"110014008536","LINCOLN COUNTY LANDFILL","CROUSE","NC","28033","5291 CROUSE RD","LINCOLN COUNTY",35.43049,-81.35386,562212,"HH","Waste","LINCOLN",2021,47622
1005461,"110014008536","LINCOLN COUNTY LANDFILL","CROUSE","NC","28033","5291 CROUSE RD","LINCOLN COUNTY",35.43049,-81.35386,562212,"HH","Waste","LINCOLN",2022,48590
1005461,"110014008536","LINCOLN COUNTY LANDFILL","CROUSE","NC","28033","5291 CROUSE RD","LINCOLN COUNTY",35.43049,-81.35386,562212,"HH","Waste","LINCOLN",2023,48874
1005524,"110043815529","Orange County Regional Landfill","Chapel Hill","NC","27516","1514 Eubanks Road","ORANGE COUNTY",35.9711,-79.0819,562212,"HH","Waste","ORANGE",2019,14597.75
1005524,"110043815529","Orange County Regional Landfill","Chapel Hill","NC","27516","1514 Eubanks Road","ORANGE COUNTY",35.9711,-79.0819,562212,"HH","Waste","ORANGE",2020,23940.5
1005524,"110043815529","Orange County Regional Landfill","Chapel Hill","NC","27516","1514 Eubanks Road","ORANGE COUNTY",35.9711,-79.0819,562212,"HH","Waste","ORANGE",2021,18419.75
1005524,"110043815529","Orange County Regional Landfill","Chapel Hill","NC","27516","1514 Eubanks Road","ORANGE COUNTY",35.9711,-79.0819,562212,"HH","Waste","ORANGE",2022,23919.5
1005524,"110043815529","Orange County Regional Landfill","Chapel Hill","NC","27516","1514 Eubanks Road","ORANGE COUNTY",35.9711,-79.0819,562212,"HH","Waste","ORANGE",2023,43197.5
1005535,"110043785776","SURRY COUNTY LANDFILL","MOUNT AIRY","NC","27030","237 Landfill Road","SURRY COUNTY",36.4381,-80.5702,562212,"HH","Waste","SURRY",2019,40062
1005535,"110043785776","SURRY COUNTY LANDFILL","MOUNT AIRY","NC","27030","237 Landfill Road","SURRY COUNTY",36.4381,-80.5702,562212,"HH","Waste","SURRY",2020,43489.25
1005535,"110043785776","SURRY COUNTY LANDFILL","MOUNT AIRY","NC","27030","237 Landfill Road","SURRY COUNTY",36.4381,-80.5702,562212,"HH","Waste","SURRY",2021,48366.75
1005535,"110043785776","SURRY COUNTY LANDFILL","MOUNT AIRY","NC","27030","237 Landfill Road","SURRY COUNTY",36.4381,-80.5702,562212,"HH","Waste","SURRY",2022,41722
1005535,"110043785776","SURRY COUNTY LANDFILL","MOUNT AIRY","NC","27030","237 Landfill Road","SURRY COUNTY",36.4381,-80.5702,562212,"HH","Waste","SURRY",2023,26065.5
1005594,"110060422760","CITY OF ALBEMARLE LANDFILL","ALBEMARLE","NC","28002","40592B Stony Gap Road","STANLY COUNTY",35.3173,-80.1658,562212,"HH","Waste","STANLY",2019,57502.5
1005594,"110060422760","CITY OF ALBEMARLE LANDFILL","ALBEMARLE","NC","28002","40592B Stony Gap Road","STANLY COUNTY",35.3173,-80.1658,562212,"HH","Waste","STANLY",2020,58443.25
1005594,"110060422760","CITY OF ALBEMARLE LANDFILL","ALBEMARLE","NC","28002","40592B Stony Gap Road","STANLY COUNTY",35.3173,-80.1658,562212,"HH","Waste","STANLY",2021,59591.75
1005594,"110060422760","CITY OF ALBEMARLE LANDFILL","ALBEMARLE","NC","28002","40592B Stony Gap Road","STANLY COUNTY",35.3173,-80.1658,562212,"HH","Waste","STANLY",2022,60786.25
1005594,"110060422760","CITY OF ALBEMARLE LANDFILL","ALBEMARLE","NC","28002","40592B Stony Gap Road","STANLY COUNTY",35.3173,-80.1658,562212,"HH","Waste","STANLY",2023,61211.25
1005640,"110000350272","ELEMENTIS CHROMIUM","CASTLE HAYNE","NC","28429","5408 HOLLY SHELTER ROAD","NEW HANOVER COUNTY",34.372516,-77.859466,325180,"C,U","Chemicals","NEW HANOVER",2019,138950.38
1005640,"110000350272","ELEMENTIS CHROMIUM","CASTLE HAYNE","NC","28429","5408 HOLLY SHELTER ROAD","NEW HANOVER COUNTY",34.372516,-77.859466,325180,"C,U","Chemicals","NEW HANOVER",2020,134720.848
1005640,"110000350272","ELEMENTIS CHROMIUM","CASTLE HAYNE","NC","28429","5408 HOLLY SHELTER ROAD","NEW HANOVER COUNTY",34.372516,-77.859466,325180,"C,U","Chemicals","NEW HANOVER",2021,152469.036
1005640,"110000350272","ELEMENTIS CHROMIUM","CASTLE HAYNE","NC","28429","5408 HOLLY SHELTER ROAD","NEW HANOVER COUNTY",34.372516,-77.859466,325180,"C,U","Chemicals","NEW HANOVER",2022,149925.54
1005640,"110000350272","ELEMENTIS CHROMIUM","CASTLE HAYNE","NC","28429","5408 HOLLY SHELTER ROAD","NEW HANOVER COUNTY",34.372516,-77.859466,325180,"C,U","Chemicals","NEW HANOVER",2023,120282.924
1005699,"110064315584","NCSU CENTRAL HEAT PLANT","RALEIGH","NC","27695","2815 CATES AVENUE","WAKE COUNTY",35.78658,-78.68103,611310,"C","Other","WAKE",2019,106751.426
1005699,"110064315584","NCSU CENTRAL HEAT PLANT","RALEIGH","NC","27695","2815 CATES AVENUE","WAKE COUNTY",35.78658,-78.68103,611310,"C","Other","WAKE",2020,99958.122
1005699,"110064315584","NCSU CENTRAL HEAT PLANT","RALEIGH","NC","27695","2815 CATES AVENUE","WAKE COUNTY",35.78658,-78.68103,611310,"C","Other","WAKE",2021,111728.728
1005699,"110064315584","NCSU CENTRAL HEAT PLANT","RALEIGH","NC","27695","2815 CATES AVENUE","WAKE COUNTY",35.78658,-78.68103,611310,"C","Other","WAKE",2022,115668.914
1005699,"110064315584","NCSU CENTRAL HEAT PLANT","RALEIGH","NC","27695","2815 CATES AVENUE","WAKE COUNTY",35.78658,-78.68103,611310,"C","Other","WAKE",2023,112758.352
1005725,"110000570720","Potters Industries LLC. - Apex, NC","Apex","NC","27539","820 Lufkin Road","WAKE COUNTY",35.71365,-78.83641,327215,"C","Minerals","WAKE",2019,35793.116
1005725,"110000570720","Potters Industries LLC. - Apex, NC","Apex","NC","27539","820 Lufkin Road","WAKE COUNTY",35.71365,-78.83641,327215,"C","Minerals","WAKE",2020,35471.316
1005725,"110000570720","Potters Industries LLC. - Apex, NC","Apex","NC","27539","820 Lufkin Road","WAKE COUNTY",35.71365,-78.83641,327215,"C","Minerals","WAKE",2021,29481.088
1005725,"110000570720","Potters Industries LLC. - Apex, NC","Apex","NC","27539","820 Lufkin Road","WAKE COUNTY",35.71365,-78.83641,327215,"C","Minerals","WAKE",2022,33206.924
1005725,"110000570720","Potters Industries LLC. - Apex, NC","Apex","NC","27539","820 Lufkin Road","WAKE COUNTY",35.71365,-78.83641,327215,"C","Minerals","WAKE",2023,32591.328
1005759,"110000347321","Wolfspeed, Inc","Durham","NC","27703","4600 Silicon Dr.","DURHAM COUNTY",35.899298,-78.840802,334413,"C,I","Other","DURHAM",2019,102749.882152
1005759,"110000347321","Wolfspeed, Inc","Durham","NC","27703","4600 Silicon Dr.","DURHAM COUNTY",35.899298,-78.840802,334413,"C,I","Other","DURHAM",2020,99631.79794
1005759,"110000347321","Wolfspeed, Inc","Durham","NC","27703","4600 Silicon Dr.","DURHAM COUNTY",35.899298,-78.840802,334413,"C,I","Other","DURHAM",2021,97324.740713
1005759,"110000347321","Wolfspeed, Inc","Durham","NC","27703","4600 Silicon Dr.","DURHAM COUNTY",35.899298,-78.840802,334413,"C,I","Other","DURHAM",2022,79403.338516
